Loan_ID,Bank,Customer_Name,Gender,Married,Dependents,Education,Employment_Status,Applicant_Income,Coapplicant_Income,Loan_Amount,Loan_Term_Months,Credit_History,Property_Area,Age,Loan_Status,CIBIL_Score,Annual_Household_Income,Debt_to_Income_Ratio,Purpose_of_Loan,Existing_EMIs,Number_of_Previous_Loans,Default_History_Count,Employment_Length_Years,Business_Type,Asset_Value,Guarantor,Co-signer_Relationship,Monthly_Expense,Organization_Type,Region_Branch,Mobile_Verified,Email_Verified,Institutional_Relationships,Application_Text,Customer_Feedback,Agent_Notes,Loan_to_Annual_Income,Customer_Sentiment,Religion,State,City,PIN_Code,Aadhaar_Synthetic,Phone_Number,Email,Occupation
476,0,0,1,1,0,0,1,54139,0,6285569,360,0,0,41,1,552,649668,0.215,3,11650,2,2,12,1,2099790,0,2,23068,3,5,1,0,3,0,1,4,9.675,2,2,1,25,911179,92632239982.0,9137455611,0,5
477,0,32,0,0,0,0,2,3000,0,634498,12,0,0,34,1,589,36000,14.195,4,42586,0,0,1,1,672301,0,4,3000,0,4,1,1,1,221,0,0,17.625,1,2,4,19,100682,429000000000.0,9660811260,32,0
478,0,11,0,0,1,0,0,50257,0,57427,48,0,2,40,0,636,603084,0.27,5,13587,0,1,0,1,1966229,0,2,19237,3,0,1,1,4,221,3,4,0.095,2,4,0,20,201771,836000000000.0,9531234550,11,11
479,0,30,0,1,0,0,3,1710,1003,386313,120,1,0,46,1,646,32556,3.264,1,8856,0,0,0,1,260410,0,2,2713,3,4,0,1,0,0,4,1,11.866,1,1,5,9,855126,269000000000.0,9440134808,30,2
480,0,1,0,1,0,0,1,81288,0,64342,24,1,0,55,0,669,975456,0.075,5,6115,0,0,0,1,2934067,0,2,42309,1,4,1,1,0,219,0,3,0.066,1,2,0,5,809771,438000000000.0,9101570908,1,12
481,0,20,1,1,0,0,1,8706,6125,1982926,120,1,2,21,1,785,177972,2.693,1,39936,1,0,0,1,445761,0,2,2781,1,1,1,0,3,1,1,1,11.142,1,4,3,13,505966,145000000000.0,9996996489,20,2
482,0,32,0,1,1,0,3,209,63,499926,24,1,2,29,1,622,3264,119.596,6,32530,1,0,0,1,675291,0,4,272,0,0,0,0,3,220,3,1,153.164,1,2,2,7,634795,429000000000.0,9408499323,32,15
483,0,24,0,1,0,1,0,16763,6071,2512038,360,1,0,43,1,626,274008,1.175,3,26831,1,0,3,1,718443,0,4,16086,0,5,1,1,3,217,0,0,9.168,0,2,6,3,753107,427000000000.0,9261760723,24,7
484,0,25,1,1,0,1,1,42106,0,4931102,360,1,1,47,0,761,505272,0.332,3,13998,0,0,4,1,1661341,0,4,12348,4,2,1,0,3,130,2,3,9.759,0,3,5,9,401433,389000000000.0,9405612996,25,1
485,0,24,0,1,0,0,2,3000,0,254919,180,1,1,31,1,657,36000,8.128,1,24385,3,0,1,1,0,0,2,2000,0,5,1,1,2,215,4,2,7.081,2,2,4,19,66329,270000000000.0,9656130876,24,15
486,0,13,0,1,0,1,2,95267,0,1164541,180,1,0,50,0,677,1143204,0.0,3,0,0,0,0,1,3635693,0,2,38881,3,1,0,1,0,1,2,2,1.019,0,2,6,3,245736,860000000000.0,9948400273,13,16
487,0,14,0,1,0,1,2,30909,21250,250486,48,0,0,29,0,564,625908,0.138,4,7213,1,0,0,2,631529,0,2,26770,3,0,1,1,1,221,1,4,0.4,2,4,4,19,704552,870000000000.0,9139500168,14,0
488,0,17,1,1,1,0,1,69831,16690,105491,12,1,0,26,0,670,1038252,0.659,5,57054,2,0,0,1,3093920,0,1,37256,2,4,1,1,1,177,1,2,0.102,0,2,3,13,548871,415000000000.0,9976205344,17,16
489,0,17,1,1,1,1,2,48690,0,1579267,36,1,2,33,0,664,584280,0.376,0,18321,2,0,4,3,1261162,0,4,15575,0,5,1,1,3,8,1,1,2.703,2,2,1,25,352822,795000000000.0,9250817760,17,14
490,0,31,1,1,2,0,1,51270,35068,319300,48,1,0,18,0,656,1036056,0.522,2,45081,0,0,0,1,3068872,0,4,44379,2,0,1,1,1,1,4,0,0.308,0,2,3,13,442843,914000000000.0,9731255235,31,13
491,0,29,0,0,0,0,2,3000,0,127979,12,1,2,27,1,715,36000,10.087,4,30262,3,0,2,2,531762,0,2,3000,2,3,1,1,2,218,2,0,3.555,1,3,2,18,596947,817000000000.0,9136385277,29,4
492,0,18,0,0,0,0,1,25376,8642,2500484,300,1,2,42,1,624,408216,0.47,3,15996,0,0,7,1,345977,0,4,15415,2,6,1,0,4,217,1,2,6.125,2,2,3,26,993868,613000000000.0,9295026480,18,15
493,0,3,0,1,2,0,1,66095,0,3284214,300,1,2,32,0,754,793140,0.474,3,31306,0,0,0,1,1747997,1,4,36097,3,6,1,1,1,221,3,2,4.141,2,4,7,28,336530,404000000000.0,9778221021,3,6
494,0,37,1,1,0,0,1,33616,22791,1468905,300,1,2,39,1,749,676884,0.82,3,46247,1,0,1,1,2014117,0,4,25464,4,1,1,0,1,221,0,0,2.17,2,0,3,13,394221,213000000000.0,9736383182,37,4
495,0,24,1,1,1,0,3,3348,3409,117903,36,0,2,47,1,506,81084,8.279,5,55940,0,2,1,1,664656,0,4,4167,4,6,1,1,1,221,2,1,1.454,1,2,8,21,779941,53970798661.0,9770673682,24,16
496,0,14,1,1,0,1,1,81865,20141,1660126,240,1,0,25,0,655,1224072,0.245,3,25028,1,0,1,1,3717145,1,4,45237,4,1,0,1,3,92,4,0,1.356,2,4,8,14,830718,682000000000.0,9505871469,14,17
497,0,18,0,1,0,0,1,96307,46348,5503587,300,0,0,31,0,533,1711860,0.05,3,7102,0,0,2,1,6315387,0,1,60512,2,1,1,1,4,221,2,1,3.215,0,2,2,7,130299,219000000000.0,9843699848,18,16
498,0,5,0,0,2,0,3,10149,3998,88110,48,1,1,36,0,722,169764,0.665,5,9404,0,0,4,1,783523,0,2,2603,2,1,1,1,4,202,0,1,0.519,1,1,6,3,136158,50938694842.0,9495988114,5,12
499,0,17,1,0,2,0,3,7908,0,409762,60,1,0,40,1,760,94896,5.049,1,39924,0,0,0,1,400659,0,4,2000,4,5,1,0,0,215,4,2,4.318,1,2,1,27,575165,887000000000.0,9673820974,17,13
500,0,2,1,1,1,1,1,40422,0,1757895,240,0,2,32,1,541,485064,0.855,1,34557,2,0,1,1,1880612,0,1,19320,1,1,1,0,0,221,0,2,3.624,2,3,2,7,664526,178000000000.0,9872258937,2,0
501,0,3,0,1,0,1,1,48363,0,2662877,360,1,2,30,0,652,580356,0.399,1,19289,0,0,1,1,1688940,0,0,28202,0,0,1,1,1,215,2,1,4.588,2,4,5,1,373029,806000000000.0,9957900124,3,4
502,0,30,1,1,0,0,1,48907,0,2434670,240,1,1,40,0,609,586884,0.374,1,18278,2,0,4,1,2152384,1,4,25569,1,0,1,1,1,221,1,4,4.148,0,1,6,16,174865,554000000000.0,9594232894,30,13
503,0,13,1,1,0,0,3,12151,0,631576,48,1,0,21,0,835,145812,2.94,2,35730,1,0,4,1,1030960,0,2,3126,0,6,1,1,2,77,3,3,4.331,1,2,0,20,10521,892000000000.0,9725629269,13,10
504,0,31,0,0,0,1,2,7986,0,298129,48,0,2,24,1,614,95832,0.48,5,3831,0,2,3,2,735894,1,2,2000,3,1,1,1,1,221,1,2,3.111,2,2,0,5,563475,895000000000.0,9784685095,31,6
505,0,17,1,1,0,0,1,59545,0,531994,12,0,1,40,0,565,714540,0.54,6,32184,1,1,8,1,1881509,1,4,31888,0,4,1,1,2,221,2,4,0.745,1,2,9,6,609983,303000000000.0,9720385934,17,0
506,0,24,0,0,2,0,1,99638,68932,510254,48,1,1,48,0,633,2022840,0.08,0,13433,0,0,2,1,6681849,0,1,78113,4,2,1,1,2,15,3,2,0.252,0,2,2,18,951442,364000000000.0,9325936781,24,10
507,0,24,0,0,1,0,1,84244,0,352679,24,1,1,20,0,753,1010928,0.0,2,0,1,0,0,1,2299478,0,2,31823,4,5,1,1,4,216,4,1,0.349,2,2,7,28,850333,501000000000.0,9769819878,24,0
508,0,31,1,1,2,0,1,47412,0,44516,24,1,1,32,0,648,568944,0.231,5,10936,4,0,12,1,1065775,0,1,15895,2,0,0,1,1,193,0,0,0.078,0,2,3,13,261848,270000000000.0,9225866059,31,3
509,0,31,0,1,0,1,1,75261,0,5747469,180,0,0,36,0,577,903132,0.325,3,24443,0,0,0,1,2368214,0,2,35665,4,1,1,1,4,217,3,2,6.364,1,2,7,28,877156,874000000000.0,9596559428,31,17
510,0,1,1,1,2,0,3,12793,0,5540788,240,0,1,46,1,586,153516,0.0,3,0,1,1,0,1,326209,0,2,7495,1,0,1,1,2,1,4,1,36.093,2,2,9,24,44767,117000000000.0,9393132155,1,8
511,0,4,1,0,0,0,1,5000,0,7883280,240,1,1,31,0,676,60000,0.0,3,0,0,0,2,1,0,0,1,2000,1,2,1,1,1,0,4,0,131.388,1,2,0,20,186740,557000000000.0,9488966997,4,17
512,0,24,1,1,0,0,2,59589,69774,8972247,240,1,2,34,0,686,1552356,0.0,3,0,1,0,1,5,4995058,1,4,57910,3,3,1,1,1,1,2,4,5.78,1,2,1,27,816903,368000000000.0,9543183281,24,17
513,0,1,0,1,3,0,1,55914,0,1084953,240,0,1,29,1,537,670968,0.72,1,40251,2,3,0,1,1836179,0,4,24101,3,6,1,1,2,1,4,2,1.617,1,2,0,20,594738,239000000000.0,9836472387,1,12
514,0,32,1,0,1,1,1,20226,0,563268,24,1,1,20,0,609,242712,0.0,4,0,0,0,3,1,1014319,0,4,5950,0,4,1,1,3,172,1,0,2.321,0,2,4,19,936599,277000000000.0,9458472629,32,0
515,0,17,1,0,3,1,1,22520,29702,235608,48,0,0,19,0,484,626664,0.0,6,0,1,0,1,1,3151511,0,4,23113,3,5,1,1,2,221,1,2,0.376,2,2,8,14,622251,919000000000.0,9717217337,17,9
516,0,31,1,1,2,0,2,59945,0,823945,240,1,1,40,1,642,719340,0.319,1,19098,0,0,4,4,1984843,0,4,21481,1,6,1,1,3,221,1,3,1.145,0,2,3,13,858336,921000000000.0,9216591438,31,4
517,0,0,1,1,0,0,1,20956,23075,217852,36,1,1,40,0,758,528372,0.42,6,18476,2,0,9,1,1358618,0,2,26341,3,2,0,0,0,221,4,3,0.412,1,2,6,3,64948,255000000000.0,9177732643,0,16
518,0,3,1,1,3,0,1,115061,74093,9259757,180,1,0,56,0,617,2269848,0.0,3,0,2,0,7,1,6964030,0,3,90772,4,0,1,1,2,1,0,4,4.079,2,4,3,26,782955,450000000000.0,9292712053,3,2
519,0,31,1,0,0,0,1,59208,0,1506393,48,1,2,42,0,653,710496,0.4,0,23693,0,0,3,1,2438339,0,4,32869,4,4,0,0,3,214,0,1,2.12,0,2,5,1,684987,138000000000.0,9125608320,31,0
520,0,40,1,1,2,1,1,5000,0,261997,24,1,2,37,1,708,60000,0.968,2,4839,0,0,3,1,230711,0,4,2000,1,6,0,1,0,221,1,0,4.367,2,3,9,24,705704,798000000000.0,9523860030,40,5
521,0,4,1,1,0,0,1,5000,1537,442684,300,1,2,29,1,752,78444,5.296,3,34621,1,0,4,1,1102058,0,2,2000,3,0,1,1,0,217,2,4,5.643,1,2,9,12,405016,620000000000.0,9102929501,4,7
522,0,33,0,0,0,1,1,19185,0,2416240,120,1,0,28,1,711,230220,1.663,1,31898,1,0,5,1,1545785,0,1,10488,3,0,1,1,4,221,2,1,10.495,0,3,0,5,406816,483000000000.0,9971912602,33,17
523,0,4,0,1,1,0,1,45095,0,350079,12,1,0,28,0,766,541140,0.614,5,27686,0,0,0,1,1618612,1,4,23820,4,0,1,1,2,185,2,2,0.647,0,2,2,2,182636,218000000000.0,9661220190,4,2
524,0,3,1,1,0,0,3,8925,0,1721353,300,0,2,33,1,529,107100,0.479,3,4276,0,0,1,1,497882,1,4,6173,3,4,1,1,1,1,3,1,16.072,2,4,6,16,357837,587000000000.0,9653802748,3,15
525,0,0,1,0,1,0,1,61095,0,2752679,300,0,2,28,1,669,733140,0.0,3,0,2,1,5,1,2323242,0,2,23654,2,1,1,0,1,1,4,2,3.755,2,2,6,4,685011,211000000000.0,9522946209,0,9
526,0,32,1,1,0,0,1,33599,0,2611631,360,1,1,21,0,735,403188,0.662,1,22250,0,0,4,1,1871027,0,2,12361,0,5,1,0,3,0,3,4,6.477,2,2,8,21,849207,610000000000.0,9371243658,32,1
527,0,39,0,0,2,0,1,49117,64281,149066,48,1,2,25,0,682,1360776,0.077,0,8703,0,0,2,1,3745036,0,4,63850,2,6,0,1,4,221,4,0,0.11,0,3,5,1,285028,642000000000.0,9615927387,39,5
528,0,24,0,1,2,0,1,41843,0,406590,60,1,2,26,0,689,502116,1.019,6,42630,0,0,7,1,2043987,0,2,19342,2,1,1,1,2,221,4,0,0.81,1,2,4,17,901752,991000000000.0,9248155420,24,10
529,0,18,0,0,0,1,2,23964,0,2712476,180,1,0,28,0,656,287568,0.299,1,7159,0,0,3,1,835761,0,4,7069,4,0,1,1,3,221,0,0,9.432,0,2,9,12,271465,301000000000.0,9491579554,18,11
530,0,0,0,1,0,0,1,63440,0,6880832,300,1,1,29,0,605,761280,0.472,3,29948,1,0,3,1,2286817,0,4,24431,3,2,1,1,3,0,2,3,9.039,0,2,6,3,245504,471000000000.0,9181030683,0,15
531,0,4,1,1,2,0,1,20617,0,165102,24,1,1,33,0,834,247404,0.492,5,10146,0,0,3,1,725769,1,4,6997,3,1,1,0,0,221,3,2,0.667,1,2,1,25,482541,417000000000.0,9712901507,4,8
532,0,0,1,1,1,0,1,32059,0,109233,24,0,2,42,0,571,384708,0.135,5,4324,0,0,3,1,834395,0,4,19424,2,6,0,1,2,0,2,2,0.284,2,2,0,23,140045,67130735104.0,9584743621,0,9
533,0,25,0,1,0,1,2,3112,2771,2962144,300,0,0,18,1,456,70596,1.858,3,10932,1,0,1,1,14025,0,2,5883,1,5,1,1,1,217,4,1,41.959,1,3,4,17,152040,963000000000.0,9703180533,25,13
534,0,32,1,1,2,0,1,29171,0,2565963,180,0,2,26,1,526,350052,0.656,1,19148,0,0,0,1,1089098,1,1,20847,1,5,1,1,1,1,1,2,7.33,1,2,6,4,532133,467000000000.0,9700046661,32,7
535,0,16,0,1,0,0,1,29695,17238,4236533,240,0,2,38,1,525,563196,0.399,3,18735,0,1,1,1,1505684,0,4,24327,3,1,1,1,2,217,2,4,7.522,1,0,8,10,462212,901000000000.0,9049388194,16,16
536,0,18,0,1,0,0,1,76177,0,390269,60,1,0,58,0,747,914124,0.0,4,0,1,0,1,1,1802881,1,4,26449,1,4,1,0,1,218,0,0,0.427,0,2,8,14,238807,152000000000.0,9769873137,18,2
537,0,6,1,1,2,0,3,3229,0,505726,36,1,0,32,1,735,38748,6.312,2,20380,1,0,0,1,0,1,4,3229,0,6,1,1,3,0,0,2,13.052,1,3,2,18,92133,698000000000.0,9077943325,6,11
538,0,4,1,1,0,0,1,5000,0,887178,48,1,2,30,1,711,60000,1.493,0,7465,2,0,5,1,61870,0,1,5000,4,2,0,0,2,0,4,4,14.786,0,2,6,3,965349,899000000000.0,9262037087,4,4
539,0,13,1,1,0,0,1,54162,2787,970000,300,1,2,39,0,663,683388,0.0,3,0,1,0,1,1,1860816,0,2,19940,2,6,1,1,1,221,4,0,1.419,0,2,6,3,154111,160000000000.0,9989897211,13,2
540,0,29,1,1,0,0,1,48627,0,4840054,240,1,2,33,0,677,583524,0.337,3,16390,1,0,0,1,1011740,0,3,22708,4,1,1,1,4,1,3,1,8.295,0,3,4,19,802659,889000000000.0,9221758839,29,2
541,0,32,1,0,0,1,2,39608,0,520343,60,1,2,42,0,759,475296,0.898,5,35553,2,0,2,1,731468,0,4,17145,3,2,1,1,4,198,0,4,1.095,0,2,5,1,985848,708000000000.0,9712369149,32,13
542,0,0,1,0,1,0,1,43156,0,360334,12,1,1,35,0,615,517872,0.383,5,16538,0,0,1,1,1498120,1,2,16875,0,2,1,1,2,186,4,1,0.696,2,2,2,7,210541,129000000000.0,9769704095,0,10
543,0,17,1,0,3,0,2,64772,0,4772303,300,0,0,32,1,527,777264,0.256,3,16606,1,0,1,2,2166892,1,4,42941,2,6,1,1,1,221,2,1,6.14,0,2,2,18,578210,196000000000.0,9488356517,17,13
544,0,4,0,1,0,1,1,71369,0,192568,36,1,2,23,0,699,856428,0.408,4,29153,0,0,2,1,2576986,1,0,28250,4,4,0,1,1,221,0,1,0.225,2,2,6,4,266484,96496683496.0,9047842170,4,17
545,0,18,1,1,0,0,1,62037,0,420976,60,1,1,28,0,726,744444,0.683,0,42377,1,0,1,1,1484402,0,4,28673,3,2,1,1,1,1,0,1,0.565,2,2,5,1,478827,162000000000.0,9089348688,18,10
546,0,24,0,0,0,0,2,3000,0,5727933,360,0,0,30,1,672,36000,8.862,3,26587,0,1,4,1,432546,0,3,3000,4,2,1,1,1,0,1,3,159.109,2,2,3,11,822565,625000000000.0,9091141319,24,10
547,0,20,1,1,0,0,1,40076,0,2656618,120,0,1,43,1,521,480912,1.06,1,42495,0,0,0,1,1398068,1,2,18333,3,3,1,0,1,221,4,1,5.524,2,4,8,10,718258,924000000000.0,9304588165,20,16
548,0,1,1,1,0,0,3,16046,10831,1501825,300,0,2,49,1,584,322524,2.346,3,63063,3,0,0,1,1031356,1,2,17726,2,1,1,1,1,217,4,4,4.656,0,2,6,4,57891,447000000000.0,9440966177,1,8
549,0,17,0,0,0,0,0,44427,33852,7045979,300,1,2,19,0,600,939348,0.458,3,35834,1,0,6,1,2163050,0,3,25698,4,5,1,1,1,0,2,3,7.501,1,2,5,15,926711,499000000000.0,9214174681,17,10
550,0,31,1,0,2,0,1,60349,0,293884,12,1,0,28,0,672,724188,0.0,5,0,2,0,6,1,1676519,0,4,22976,3,6,1,1,4,0,0,2,0.406,0,2,8,10,291869,266000000000.0,9987486941,31,1
551,0,10,1,0,2,0,1,69204,85053,440740,48,0,0,24,1,627,1851084,0.0,5,0,1,1,1,1,6404448,0,2,63931,0,2,1,0,2,219,2,1,0.238,0,4,8,10,353644,450000000000.0,9360511716,10,0
552,0,17,0,0,0,0,3,10478,7665,10904733,240,1,2,27,1,656,217716,2.126,3,38567,2,0,0,1,455614,1,2,7783,2,6,1,1,4,84,0,2,50.087,1,2,0,23,642593,886000000000.0,9455906700,17,16
553,0,40,0,1,1,0,2,43304,29420,1960869,120,1,2,42,0,730,872688,0.234,1,17040,1,0,2,5,2965980,0,4,28928,0,5,1,1,1,221,3,1,2.247,0,3,3,13,478973,942000000000.0,9489667605,40,11
554,0,4,1,1,1,1,2,10849,0,4211716,240,1,1,31,1,760,130188,3.576,3,38798,0,0,9,3,941711,0,1,2062,2,6,1,1,2,115,0,2,32.351,0,2,9,12,853816,45657758097.0,9453389062,4,10
555,0,38,1,0,1,0,1,30578,15310,346091,12,1,0,23,0,612,550656,0.62,4,28459,1,0,3,1,932115,0,2,14542,2,1,1,1,3,1,3,0,0.629,2,2,8,21,635621,662000000000.0,9953006221,38,14
556,0,32,0,1,1,1,2,65575,0,246943,120,0,2,39,0,598,786900,0.066,1,4309,2,0,6,3,2945142,0,4,34439,0,6,1,1,2,215,1,2,0.314,1,2,6,4,319948,277000000000.0,9011241158,32,5
557,0,9,1,1,2,0,1,62308,44691,570690,24,1,2,28,0,671,1283988,0.271,4,29011,0,0,0,1,4648725,0,4,51352,3,3,1,1,4,173,2,0,0.444,0,3,5,9,758111,601000000000.0,9823129957,9,16
558,0,17,1,1,0,1,1,25514,7343,1617517,360,1,2,30,0,713,394284,0.241,1,7915,0,0,3,1,48989,0,4,24520,3,2,1,0,4,215,2,1,4.102,2,2,9,6,806471,264000000000.0,9437536596,17,4
559,0,32,1,1,0,0,1,81025,114582,572652,36,1,0,30,0,778,2347284,0.027,5,5228,0,0,1,1,7742001,0,4,80774,1,2,1,1,1,219,0,1,0.244,1,2,4,22,619417,853000000000.0,9854540064,32,7
560,0,17,0,1,0,0,2,38642,0,247667,48,0,0,29,0,579,463704,0.367,4,14179,0,0,0,0,665502,0,4,15386,3,2,1,1,2,1,4,0,0.534,1,2,8,21,63239,752000000000.0,9979177633,17,7
561,0,20,1,1,0,0,1,68975,0,387813,360,1,0,42,0,609,827700,0.121,1,8319,0,0,4,1,2434773,0,4,39102,3,3,1,1,1,0,0,4,0.469,0,4,6,4,973145,204000000000.0,9019630453,20,0
562,0,17,1,1,1,0,1,19809,0,7258326,240,1,2,49,0,727,237708,0.581,3,11508,0,0,1,1,886576,0,4,11088,1,6,1,1,4,1,2,1,30.535,2,2,7,8,599280,588000000000.0,9181677848,17,8
563,0,0,0,1,3,0,1,74344,0,7588819,120,1,2,37,0,662,892128,0.072,3,5330,1,0,0,1,1508418,1,2,35599,3,1,0,1,0,217,3,3,8.506,0,2,7,28,510283,244000000000.0,9517993781,0,16
564,0,13,1,0,0,0,1,50670,56850,649884,24,1,0,24,0,602,1290240,0.0,2,0,1,0,6,1,4190650,0,2,51057,3,4,1,1,1,1,0,3,0.504,2,2,8,14,989074,913000000000.0,9969882904,13,1
565,0,33,1,0,0,0,2,47514,0,1337874,60,0,0,18,1,511,570168,0.59,0,28026,1,3,1,3,1682953,0,4,30319,3,0,0,1,3,221,0,4,2.346,1,3,1,27,462917,271000000000.0,9864242383,33,2
566,0,17,1,1,3,1,3,3566,1050,1598401,120,0,0,36,1,576,55392,0.015,1,67,0,3,1,1,412944,0,1,2000,0,5,1,0,1,221,0,4,28.856,0,2,6,16,409469,339000000000.0,9328809832,17,17
567,0,17,1,1,1,0,1,19490,0,351517,48,1,2,33,1,717,233880,1.516,5,29545,1,0,3,1,0,0,4,2000,2,1,1,0,1,221,3,0,1.503,1,2,2,2,460479,102000000000.0,9610089876,17,15
568,0,15,1,0,0,1,3,9930,0,4659254,300,1,2,43,0,653,119160,0.0,3,0,2,0,5,1,350292,0,4,7907,0,6,0,1,2,123,3,3,39.101,2,1,4,19,689307,144000000000.0,9319807468,15,17
569,0,13,1,1,0,0,1,30757,0,548011,48,0,2,22,1,445,369084,0.0,0,0,1,2,1,1,887396,0,4,14572,3,3,0,1,0,214,0,3,1.485,1,2,0,5,671136,470000000000.0,9054596715,13,16
570,0,4,1,1,0,1,3,25533,0,4129756,360,1,2,18,0,701,306396,0.0,3,0,0,0,2,1,1065853,0,4,16477,3,1,1,1,4,113,3,3,13.478,1,2,4,22,282222,666000000000.0,9340785169,4,5
571,0,9,1,1,0,0,1,60933,29603,2119794,300,0,1,38,0,528,1086432,0.224,3,20236,3,0,9,1,2852271,1,3,41234,4,6,1,1,3,0,3,4,1.951,2,3,3,26,357276,89058366834.0,9826899962,9,13
572,0,23,0,0,2,0,2,3000,0,3743959,300,0,1,28,1,534,36000,0.0,3,0,1,0,0,1,0,0,4,3000,2,1,1,1,2,221,0,0,103.999,0,3,3,26,457750,83868889178.0,9791505962,23,12
573,0,35,1,0,3,0,2,43630,29027,596245,300,1,1,37,0,611,871884,0.465,3,33784,1,0,3,3,2251325,0,0,34770,4,4,1,1,1,221,3,1,0.684,2,4,1,0,622,976000000000.0,9789826041,35,4
574,0,4,1,0,0,0,1,45453,0,6008888,300,0,1,27,0,565,545436,0.016,3,710,3,0,0,1,2199872,0,4,17396,3,3,1,1,3,1,3,0,11.017,0,2,4,19,871509,522000000000.0,9412746921,4,15
575,0,4,0,1,0,0,3,9749,2495,172049,12,0,1,27,1,534,146928,3.352,4,41039,0,0,6,1,17059,0,0,12244,1,0,0,1,3,221,3,3,1.171,1,2,5,9,61541,824000000000.0,9297589170,4,5
576,0,24,1,1,2,0,1,41288,41188,50267,24,1,1,24,0,623,989712,0.372,5,30709,0,0,1,1,3711481,1,4,36792,1,5,0,1,0,197,1,4,0.051,0,2,8,21,557005,219000000000.0,9092257090,24,0
577,0,18,1,1,2,0,1,82795,0,847830,360,0,2,32,0,580,993540,0.0,3,0,0,2,0,1,2890301,0,0,41384,1,4,1,0,1,217,0,4,0.853,2,2,2,7,86440,636000000000.0,9282895400,18,8
578,0,18,0,1,1,1,2,53395,0,318691,36,1,2,28,0,600,640740,0.428,5,22840,0,0,3,1,1513517,0,4,24338,2,4,1,1,3,0,2,2,0.497,2,2,1,27,976085,822000000000.0,9507105801,18,15
579,0,25,1,1,1,0,2,7171,0,9795942,240,1,0,39,0,670,86052,0.457,3,3275,4,0,0,1,1167848,1,4,3316,4,5,1,1,4,217,0,3,113.837,1,3,3,26,246346,92711526105.0,9370923007,25,8
580,0,17,0,1,1,1,2,9252,0,3140496,120,0,2,39,1,704,111024,2.707,3,25046,3,1,1,0,0,0,1,4222,4,4,1,1,3,221,3,3,28.287,1,2,7,28,355036,7418948543.0,9298769893,17,11
581,0,1,1,1,3,0,2,38928,0,33933,48,1,0,24,0,653,467136,0.016,5,618,3,0,2,5,2423569,0,4,12644,2,5,1,1,2,221,1,0,0.073,2,2,8,14,304979,945000000000.0,9481310450,1,17
582,0,0,1,1,1,0,0,11129,0,220733,36,1,0,34,0,762,133548,0.475,2,5288,2,0,2,1,250386,0,3,2000,2,0,1,0,0,70,4,3,1.653,2,2,8,10,545251,963000000000.0,9352680648,0,11
583,0,24,1,1,0,0,1,61964,0,2921221,300,1,0,18,0,631,743568,0.068,3,4233,0,0,0,1,1359357,0,4,28798,1,6,1,1,0,0,1,2,3.929,1,2,4,19,91766,674000000000.0,9425364628,24,0
584,0,38,1,1,2,0,1,17513,0,6353968,300,1,2,37,0,660,210156,0.0,3,0,1,0,0,1,650145,0,1,2000,2,2,1,1,0,0,0,0,30.235,2,2,8,21,270043,77406579551.0,9562392090,38,4
585,0,32,1,0,1,0,2,17098,7135,954449,60,1,0,30,0,608,290796,0.0,0,0,0,0,0,1,246371,0,3,16170,2,1,1,1,3,0,1,4,3.282,1,2,8,21,487584,107000000000.0,9861902547,32,13
586,0,37,0,0,0,0,1,65247,0,742204,48,1,1,40,0,708,782964,0.0,0,0,0,0,6,1,1895782,0,2,35893,2,1,1,1,3,214,0,3,0.948,1,0,4,19,417712,221000000000.0,9122759500,37,14
587,0,24,0,1,3,1,1,49909,0,1000545,36,1,2,41,0,610,598908,0.598,0,29822,1,0,0,1,1201844,1,4,20527,1,6,1,1,0,1,4,3,1.671,1,2,7,8,973978,152000000000.0,9074071732,24,2
588,0,24,0,1,3,1,2,99430,54410,270590,24,0,2,47,0,599,1846080,0.132,5,20287,0,0,2,1,4797001,0,4,68684,4,5,1,1,3,221,2,1,0.147,0,2,3,13,182336,59503100649.0,9340391045,24,17
589,0,18,1,1,0,0,2,60583,0,179965,12,1,1,39,0,747,726996,0.173,6,10488,0,0,6,1,2402934,0,3,33368,1,1,1,0,2,1,1,4,0.248,0,2,4,17,392410,609000000000.0,9599285535,18,1
590,0,4,0,1,1,1,1,31981,0,6141009,360,1,2,33,1,705,383772,1.429,3,45702,3,0,1,1,1279288,0,2,10590,0,5,1,1,1,139,0,4,16.002,1,2,6,3,870047,561000000000.0,9968018677,4,5
591,0,2,1,0,1,0,1,27670,0,4662707,240,1,2,46,1,620,332040,0.38,3,10515,1,0,3,1,2528857,0,2,7831,0,0,1,0,3,124,0,2,14.043,2,3,4,19,83644,378000000000.0,9300677625,2,1
592,0,10,0,1,1,0,2,42404,0,6987565,360,1,2,25,1,640,508848,0.842,3,35694,1,0,6,4,1772357,0,0,20354,1,1,1,0,3,217,2,4,13.732,0,4,4,17,665688,250000000000.0,9417842902,10,17
593,0,2,1,1,0,1,1,51992,0,8043681,300,1,0,29,0,696,623904,0.629,3,32686,1,0,3,1,1499310,0,4,21978,3,5,1,1,0,221,3,2,12.892,0,3,0,20,203067,451000000000.0,9088684302,2,15
594,0,32,1,1,1,1,1,72699,0,1149509,240,0,0,29,0,598,872388,0.0,1,0,3,0,3,1,2122789,0,4,38266,3,1,1,1,0,1,0,0,1.318,0,2,2,18,369973,673000000000.0,9875921299,32,11
